sim_id,alg,task_type,task_level,task_seed,col_chance,task_val
2025-09-07_00:50:57_R_ur5e_N4_ASD_Tfollow_s2_l2,"SD(400, 5)",follow,2,2,0.0,0.08945511911087708
2025-09-07_00:40:38_R_ur5e_N4_ASD_Tfollow_s2_l1,"SD(400, 5)",follow,1,2,0.0,0.07836235204172166
2025-09-07_00:44:02_R_ur5e_N4_ASD_Tfollow_s0_l2,"SD(400, 5)",follow,2,0,0.0,0.08698644525734307
2025-09-07_01:13:05_R_ur5e_N4_ASD_Tfollow_s2_l4,"SD(400, 5)",follow,4,2,0.0,0.0954071421329784
2025-09-07_00:47:32_R_ur5e_N4_ASD_Tfollow_s1_l2,"SD(400, 5)",follow,2,1,0.0,0.10252035541051868
2025-09-07_00:54:28_R_ur5e_N4_ASD_Tfollow_s0_l3,"SD(400, 5)",follow,3,0,0.0,0.0917499089922577
2025-09-07_00:07:36_R_ur5e_N4_ASD_Tfollow_s0_l1,"SD(400, 5)",follow,1,0,0.0,0.0850239227683734
2025-09-07_01:01:54_R_ur5e_N4_ASD_Tfollow_s2_l3,"SD(400, 5)",follow,3,2,0.0,0.09395786388008373
2025-09-07_01:20:49_R_ur5e_N4_ASD_Tfollow_s1_l5,"SD(400, 5)",follow,5,1,0.338,0.14930455140167095
2025-09-07_00:24:52_R_ur5e_N4_ASD_Tfollow_s1_l1,"SD(400, 5)",follow,1,1,0.0,0.08678519282709059
2025-09-07_00:58:12_R_ur5e_N4_ASD_Tfollow_s1_l3,"SD(400, 5)",follow,3,1,0.0,0.09337328838124821
2025-09-07_01:05:44_R_ur5e_N4_ASD_Tfollow_s0_l4,"SD(400, 5)",follow,4,0,0.0,0.08023521327655643
2025-09-07_01:09:21_R_ur5e_N4_ASD_Tfollow_s1_l4,"SD(400, 5)",follow,4,1,0.0,0.09234608816116577
2025-09-08_20:15:14_R_ur5e_N4_ASD_Tfollow_s4_l5,"SD(400, 5)",follow,5,4,0.172,0.1615008198638759
2025-09-08_19:43:05_R_ur5e_N4_ASD_Tfollow_s5_l2,"SD(400, 5)",follow,2,5,0.0,0.0915960548629537
2025-09-08_19:59:01_R_ur5e_N4_ASD_Tfollow_s3_l4,"SD(400, 5)",follow,4,3,0.0,0.08800373578756651
2025-09-08_19:39:20_R_ur5e_N4_ASD_Tfollow_s4_l2,"SD(400, 5)",follow,2,4,0.0,0.07549760314626736
2025-09-08_19:13:37_R_ur5e_N4_ASD_Tfollow_s4_l1,"SD(400, 5)",follow,1,4,0.0,0.0802351876199866
2025-09-08_20:06:55_R_ur5e_N4_ASD_Tfollow_s5_l4,"SD(400, 5)",follow,4,5,0.0,0.08739611941219395
2025-09-08_18:54:52_R_ur5e_N4_ASD_Tfollow_s3_l1,"SD(400, 5)",follow,1,3,0.0,0.08014523803355182
2025-09-08_20:19:30_R_ur5e_N4_ASD_Tfollow_s5_l5,"SD(400, 5)",follow,5,5,0.156,0.12770645087884283
2025-09-08_19:55:12_R_ur5e_N4_ASD_Tfollow_s5_l3,"SD(400, 5)",follow,3,5,0.0,0.1009632701205947
2025-09-08_20:11:13_R_ur5e_N4_ASD_Tfollow_s3_l5,"SD(400, 5)",follow,5,3,0.0,0.10980600446400018
2025-09-08_20:03:07_R_ur5e_N4_ASD_Tfollow_s4_l4,"SD(400, 5)",follow,4,4,0.0,0.08404315488876013
2025-09-08_19:50:51_R_ur5e_N4_ASD_Tfollow_s4_l3,"SD(400, 5)",follow,3,4,0.0,0.07258112092978498
2025-09-08_19:31:52_R_ur5e_N4_ASD_Tfollow_s5_l1,"SD(400, 5)",follow,1,5,0.0,0.09477423697408793
2025-09-08_19:35:40_R_ur5e_N4_ASD_Tfollow_s3_l2,"SD(400, 5)",follow,2,3,0.0,0.07864997951645418
2025-09-08_19:47:05_R_ur5e_N4_ASD_Tfollow_s3_l3,"SD(400, 5)",follow,3,3,0.0,0.0940673432280757
2025-09-09_08:12:49_R_ur5e_N4_ACC_Tfollow_s3_l5,CC(1000),follow,5,3,0.346,0.31788109439477147
2025-09-09_06:22:33_R_ur5e_N4_ACC_Tfollow_s1_l1,CC(1000),follow,1,1,0.0,0.31483776381179446
2025-09-09_07:50:43_R_ur5e_N4_ACC_Tfollow_s2_l4,CC(1000),follow,4,2,0.27,0.3123716392095226
2025-09-09_07:05:46_R_ur5e_N4_ACC_Tfollow_s4_l2,CC(1000),follow,2,4,0.0,0.2923519985839515
2025-09-09_06:17:39_R_ur5e_N4_ACC_Tfollow_s0_l1,CC(1000),follow,1,0,0.0,0.2909716856992761
2025-09-09_07:57:17_R_ur5e_N4_ACC_Tfollow_s4_l4,CC(1000),follow,4,4,0.278,0.3128090698269803
2025-09-09_07:20:26_R_ur5e_N4_ACC_Tfollow_s1_l3,CC(1000),follow,3,1,0.0,0.2769569458941128
2025-09-09_06:36:27_R_ur5e_N4_ACC_Tfollow_s4_l1,CC(1000),follow,1,4,0.0,0.3354787654032127
2025-09-09_06:45:30_R_ur5e_N4_ACC_Tfollow_s0_l2,CC(1000),follow,2,0,0.0,0.3084018251329957
2025-09-09_06:32:00_R_ur5e_N4_ACC_Tfollow_s3_l1,CC(1000),follow,1,3,0.0,0.3327394324844725
2025-09-09_08:04:04_R_ur5e_N4_ACC_Tfollow_s0_l5,CC(1000),follow,5,0,0.348,0.3090430154828346
2025-09-09_06:41:46_R_ur5e_N4_ACC_Tfollow_s5_l1,CC(1000),follow,1,5,0.0,0.30876890354595726
2025-09-09_07:47:22_R_ur5e_N4_ACC_Tfollow_s1_l4,CC(1000),follow,4,1,0.274,0.308942765965549
2025-09-09_07:53:47_R_ur5e_N4_ACC_Tfollow_s3_l4,CC(1000),follow,4,3,0.276,0.335581626000172
2025-09-09_08:09:45_R_ur5e_N4_ACC_Tfollow_s2_l5,CC(1000),follow,5,2,0.36,0.32058724610190314
2025-09-09_07:25:09_R_ur5e_N4_ACC_Tfollow_s2_l3,CC(1000),follow,3,2,0.0,0.2865002317348485
2025-09-09_06:27:24_R_ur5e_N4_ACC_Tfollow_s2_l1,CC(1000),follow,1,2,0.0,0.30893853568168084
2025-09-09_08:19:04_R_ur5e_N4_ACC_Tfollow_s5_l5,CC(1000),follow,5,5,0.338,0.29786119657699317
2025-09-09_07:16:22_R_ur5e_N4_ACC_Tfollow_s0_l3,CC(1000),follow,3,0,0.0,0.257992837872144
2025-09-09_06:55:50_R_ur5e_N4_ACC_Tfollow_s2_l2,CC(1000),follow,2,2,0.0,0.2994543253961314
2025-09-09_06:50:33_R_ur5e_N4_ACC_Tfollow_s1_l2,CC(1000),follow,2,1,0.0,0.29667131071459907
2025-09-09_07:11:55_R_ur5e_N4_ACC_Tfollow_s5_l2,CC(1000),follow,2,5,0.0,0.30881167230793644
2025-09-09_07:34:37_R_ur5e_N4_ACC_Tfollow_s4_l3,CC(1000),follow,3,4,0.0,0.2879153229809963
2025-09-09_08:06:50_R_ur5e_N4_ACC_Tfollow_s1_l5,CC(1000),follow,5,1,0.382,0.32431604580251217
2025-09-09_07:01:00_R_ur5e_N4_ACC_Tfollow_s3_l2,CC(1000),follow,2,3,0.0,0.3007093225814603
2025-09-09_07:40:03_R_ur5e_N4_ACC_Tfollow_s5_l3,CC(1000),follow,3,5,0.0,0.3133341857789113
2025-09-09_08:16:05_R_ur5e_N4_ACC_Tfollow_s4_l5,CC(1000),follow,5,4,0.348,0.3164211241528849
2025-09-09_08:00:39_R_ur5e_N4_ACC_Tfollow_s5_l4,CC(1000),follow,4,5,0.272,0.29481290851988046
2025-09-09_07:44:21_R_ur5e_N4_ACC_Tfollow_s0_l4,CC(1000),follow,4,0,0.276,0.2770898018121396
2025-09-09_07:30:07_R_ur5e_N4_ACC_Tfollow_s3_l3,CC(1000),follow,3,3,0.0,0.30576575663027805
2025-09-09_00:06:26_R_ur5e_N4_ACC_Tfollow_s5_l5,CC(500),follow,5,5,0.35,0.2881028925594487
2025-09-08_23:46:55_R_ur5e_N4_ACC_Tfollow_s5_l4,CC(500),follow,4,5,0.276,0.298675134851768
2025-09-08_22:46:12_R_ur5e_N4_ACC_Tfollow_s3_l2,CC(500),follow,2,3,0.0,0.2780870951790923
2025-09-08_22:17:30_R_ur5e_N4_ACC_Tfollow_s2_l1,CC(500),follow,1,2,0.0,0.2990758192954804
2025-09-08_23:03:16_R_ur5e_N4_ACC_Tfollow_s1_l3,CC(500),follow,3,1,0.0,0.2901905187649683
2025-09-08_23:12:30_R_ur5e_N4_ACC_Tfollow_s3_l3,CC(500),follow,3,3,0.0,0.32545705699572913
2025-09-08_21:41:27_R_ur5e_N4_ACC_Tfollow_s0_l1,CC(500),follow,1,0,0.0,0.26565630658356104
2025-09-09_00:03:32_R_ur5e_N4_ACC_Tfollow_s4_l5,CC(500),follow,5,4,0.378,0.33950826846894894
2025-09-08_22:29:42_R_ur5e_N4_ACC_Tfollow_s5_l1,CC(500),follow,1,5,0.0,0.26590899149820557
2025-09-09_00:00:33_R_ur5e_N4_ACC_Tfollow_s3_l5,CC(500),follow,5,3,0.35,0.30793114745221123
2025-09-08_23:23:14_R_ur5e_N4_ACC_Tfollow_s5_l3,CC(500),follow,3,5,0.0,0.2967162174304322
2025-09-08_22:37:38_R_ur5e_N4_ACC_Tfollow_s1_l2,CC(500),follow,2,1,0.0,0.29805693889645946
2025-09-08_22:50:11_R_ur5e_N4_ACC_Tfollow_s4_l2,CC(500),follow,2,4,0.0,0.3106524987090381
2025-09-08_23:35:27_R_ur5e_N4_ACC_Tfollow_s2_l4,CC(500),follow,4,2,0.27,0.3247089555654533
2025-09-08_23:43:35_R_ur5e_N4_ACC_Tfollow_s4_l4,CC(500),follow,4,4,0.274,0.34563202914385177
2025-09-08_23:28:02_R_ur5e_N4_ACC_Tfollow_s0_l4,CC(500),follow,4,0,0.276,0.3065683209196808
2025-09-08_23:31:36_R_ur5e_N4_ACC_Tfollow_s1_l4,CC(500),follow,4,1,0.278,0.28339811769718604
2025-09-08_22:25:20_R_ur5e_N4_ACC_Tfollow_s4_l1,CC(500),follow,1,4,0.0,0.2833949783866685
2025-09-08_23:53:59_R_ur5e_N4_ACC_Tfollow_s1_l5,CC(500),follow,5,1,0.35,0.3162948038958755
2025-09-08_23:08:08_R_ur5e_N4_ACC_Tfollow_s2_l3,CC(500),follow,3,2,0.0,0.26542707725043924
2025-09-08_23:16:33_R_ur5e_N4_ACC_Tfollow_s4_l3,CC(500),follow,3,4,0.0,0.31466836222387445
2025-09-08_22:33:33_R_ur5e_N4_ACC_Tfollow_s0_l2,CC(500),follow,2,0,0.0,0.25879634214061964
2025-09-08_22:01:02_R_ur5e_N4_ACC_Tfollow_s1_l1,CC(500),follow,1,1,0.0,0.30668373977101276
2025-09-08_23:50:21_R_ur5e_N4_ACC_Tfollow_s0_l5,CC(500),follow,5,0,0.346,0.3234654300025654
2025-09-08_22:58:52_R_ur5e_N4_ACC_Tfollow_s0_l3,CC(500),follow,3,0,0.0,0.31717496587505006
2025-09-08_22:54:49_R_ur5e_N4_ACC_Tfollow_s5_l2,CC(500),follow,2,5,0.0,0.30455301777880234
2025-09-08_22:41:53_R_ur5e_N4_ACC_Tfollow_s2_l2,CC(500),follow,2,2,0.0,0.29708165776217094
2025-09-08_22:22:11_R_ur5e_N4_ACC_Tfollow_s3_l1,CC(500),follow,1,3,0.0,0.31003015891688684
2025-09-08_23:40:16_R_ur5e_N4_ACC_Tfollow_s3_l4,CC(500),follow,4,3,0.278,0.3079960346190169
2025-09-08_23:57:16_R_ur5e_N4_ACC_Tfollow_s2_l5,CC(500),follow,5,2,0.35,0.3158763050363591
